Month,Street Name,block,Town Index,Floor Area (sqm),Flat Type Index,Storey Index,Remaining Years,Lease Commence Date,Flat Model Index,Resale Price
2022-07,HOUGANG ST 52,539,12,150,7,1,69,1992,7,780000
2022-07,HOUGANG ST 52,539,12,147,7,2,69,1992,7,800000
2022-07,LOR AH SOO,145,12,160,7,3,61,1984,7,910000
2022-07,LOR AH SOO,128,12,151,7,2,61,1984,7,858000
2022-08,HOUGANG AVE 1,174B,12,66,3,1,90,2014,16,375000
2022-08,HOUGANG AVE 1,122,12,80,3,1,60,1983,20,350000
2022-08,HOUGANG AVE 1,174B,12,66,3,3,90,2014,16,420000
2022-08,HOUGANG AVE 1,174B,12,66,3,2,90,2014,16,390000
2022-08,HOUGANG AVE 3,22,12,73,3,1,54,1978,20,332888
2022-08,HOUGANG AVE 3,23,12,73,3,1,54,1978,20,333888
2022-08,HOUGANG AVE 3,1,12,70,3,2,52,1975,15,318000
2022-08,HOUGANG AVE 3,22,12,88,3,3,54,1978,20,369000
2022-08,HOUGANG AVE 3,2,12,59,3,2,52,1975,15,290000
2022-08,HOUGANG AVE 3,247,12,67,3,4,60,1984,20,378000
2022-08,HOUGANG AVE 4,662,12,74,3,4,64,1987,16,390000
2022-08,HOUGANG AVE 5,328,12,67,3,2,60,1983,20,375000
2022-08,HOUGANG AVE 5,301,12,74,3,2,60,1983,16,390500
2022-08,HOUGANG AVE 7,316,12,59,3,3,69,1993,15,373800
2022-08,HOUGANG AVE 8,660,12,74,3,3,64,1987,16,370000
2022-08,HOUGANG AVE 8,631,12,60,3,2,62,1985,15,335000
2022-08,HOUGANG AVE 8,652,12,60,3,4,64,1988,15,342000
2022-08,HOUGANG AVE 8,623,12,60,3,4,62,1985,15,370000
2022-08,HOUGANG AVE 8,644,12,69,3,3,63,1987,15,360000
2022-08,HOUGANG AVE 8,669,12,74,3,3,64,1987,16,395000
2022-08,HOUGANG AVE 8,619,12,69,3,1,62,1985,15,333800
2022-08,HOUGANG AVE 9,932A,12,67,3,2,94,2017,16,460000
2022-08,HOUGANG ST 61,691,12,64,3,2,64,1987,19,360000
2022-08,UPP SERANGOON CRES,471B,12,67,3,2,91,2015,16,420000
2022-08,UPP SERANGOON VIEW,476A,12,68,3,5,92,2016,14,492088
2022-08,BUANGKOK LINK,984A,12,85,4,6,80,2004,18,480000
2022-08,HOUGANG AVE 10,457,12,104,4,4,69,1992,16,538888
2022-08,HOUGANG AVE 4,601,12,84,4,3,62,1986,19,425000
2022-08,HOUGANG AVE 4,665,12,107,4,1,65,1988,16,468888
2022-08,HOUGANG AVE 4,602,12,84,4,1,62,1985,19,380000
2022-08,HOUGANG AVE 4,667,12,103,4,2,63,1987,16,480000
2022-08,HOUGANG AVE 5,321,12,93,4,2,59,1983,20,430000
2022-08,HOUGANG AVE 6,529,12,105,4,2,63,1987,16,510000
2022-08,HOUGANG AVE 6,528,12,105,4,1,64,1987,16,490000
2022-08,HOUGANG AVE 6,422,12,103,4,2,66,1990,16,503000
2022-08,HOUGANG AVE 7,337,12,91,4,3,62,1985,20,470000
2022-08,HOUGANG AVE 8,629,12,84,4,4,63,1986,19,450000
2022-08,HOUGANG AVE 8,630,12,84,4,2,63,1986,19,435000
2022-08,HOUGANG AVE 8,544,12,106,4,7,69,1992,16,580000
2022-08,HOUGANG AVE 8,675,12,104,4,4,63,1986,16,528000
2022-08,HOUGANG AVE 8,674,12,104,4,1,63,1987,16,465000
2022-08,HOUGANG AVE 8,505,12,89,4,2,62,1986,19,425000
2022-08,HOUGANG AVE 8,611,12,84,4,3,62,1986,19,435000
2022-08,HOUGANG AVE 8,627,12,84,4,5,63,1986,19,430000
2022-08,HOUGANG AVE 8,503,12,84,4,3,63,1987,19,465000
2022-08,HOUGANG AVE 9,965,12,101,4,3,76,1999,16,480000
2022-08,HOUGANG AVE 9,952,12,101,4,3,75,1999,16,495000
2022-08,HOUGANG ST 51,566,12,104,4,2,69,1992,16,495000
2022-08,HOUGANG ST 51,569,12,100,4,2,73,1997,16,465000
2022-08,HOUGANG ST 51,546,12,103,4,2,69,1992,16,490000
2022-08,HOUGANG ST 51,572,12,98,4,2,73,1997,16,515000
2022-08,HOUGANG ST 52,536,12,110,4,1,69,1992,16,471000
2022-08,HOUGANG ST 61,693,12,89,4,4,63,1987,19,470000
2022-08,HOUGANG ST 91,970,12,100,4,5,76,1999,16,550000
2022-08,HOUGANG ST 91,969,12,90,4,3,76,1999,18,450000
2022-08,HOUGANG ST 92,944,12,100,4,3,75,1998,16,490000
2022-08,UPP SERANGOON CRES,471A,12,92,4,4,91,2015,16,555000
2022-08,UPP SERANGOON CRES,475A,12,92,4,4,91,2014,9,690000
2022-08,UPP SERANGOON RD,365C,12,92,4,6,94,2018,16,735000
2022-08,UPP SERANGOON RD,365B,12,92,4,2,94,2018,16,655000
2022-08,UPP SERANGOON RD,365A,12,92,4,6,94,2018,16,732888
2022-08,UPP SERANGOON RD,365A,12,92,4,2,94,2018,16,680000
2022-08,UPP SERANGOON RD,365C,12,92,4,3,94,2018,16,685000
2022-08,UPP SERANGOON VIEW,477C,12,92,4,3,92,2016,14,605000
2022-08,UPP SERANGOON VIEW,477A,12,92,4,4,92,2016,14,620000
2022-08,HOUGANG AVE 1,120,12,137,5,1,59,1983,12,730000
2022-08,HOUGANG AVE 10,416,12,120,5,4,62,1985,15,648000
2022-08,HOUGANG AVE 2,710,12,121,5,5,63,1987,15,582000
2022-08,HOUGANG AVE 8,630,12,122,5,3,63,1986,15,600000
2022-08,HOUGANG AVE 8,655,12,120,5,4,64,1987,15,610000
2022-08,HOUGANG AVE 8,503,12,121,5,3,63,1987,15,595000
2022-08,HOUGANG ST 11,156,12,121,5,3,61,1984,15,641000
2022-08,HOUGANG ST 51,569,12,117,5,6,73,1997,15,633000
2022-08,HOUGANG ST 51,571,12,118,5,2,73,1997,15,550000
2022-08,HOUGANG ST 51,567,12,119,5,1,73,1997,15,588000
2022-08,HOUGANG ST 91,915,12,121,5,3,74,1998,15,646000
2022-08,HOUGANG ST 91,914,12,121,5,3,74,1998,15,638888
2022-08,HOUGANG ST 91,925,12,120,5,3,75,1998,15,630000
2022-08,UPP SERANGOON CRES,473D,12,113,5,3,93,2017,15,723888
2022-08,UPP SERANGOON CRES,473A,12,113,5,6,93,2017,15,785000
2022-08,UPP SERANGOON CRES,475C,12,109,5,3,91,2014,9,802888
2022-08,UPP SERANGOON CRES,475D,12,112,5,4,91,2014,9,840000
2022-08,UPP SERANGOON VIEW,476B,12,115,5,4,92,2016,14,785000
2022-08,UPP SERANGOON VIEW,477B,12,115,5,3,92,2016,14,870000
2022-08,UPP SERANGOON VIEW,477C,12,115,5,5,92,2016,14,790000
2022-08,UPP SERANGOON VIEW,477C,12,115,5,7,92,2016,14,855000
2022-08,UPP SERANGOON VIEW,477C,12,115,5,4,92,2016,14,795000
2022-08,HOUGANG AVE 4,577,12,141,7,1,74,1997,7,740000
2022-08,HOUGANG AVE 6,427,12,146,7,1,66,1990,7,800000
2022-08,HOUGANG AVE 8,640,12,154,7,1,64,1987,7,758000
2022-08,HOUGANG AVE 8,441,12,146,7,1,67,1990,7,822000
2022-08,HOUGANG AVE 8,634,12,140,7,3,64,1987,10,750000
2022-08,HOUGANG CTRL,851,12,137,7,2,73,1997,10,980000
2022-08,HOUGANG ST 51,563,12,143,7,3,69,1992,10,800000
2022-08,HOUGANG ST 91,972,12,137,7,4,76,1999,10,750000
2022-08,HOUGANG ST 91,959,12,137,7,1,75,1999,10,760000
2022-08,LOR AH SOO,145,12,148,7,1,61,1984,7,825000
2022-01,ANCHORVALE LINK,302B,13,45,2,2,84,2007,16,300000
2022-01,FERNVALE LINK,467B,13,47,2,4,93,2016,16,306000
2022-01,RIVERVALE CRES,180B,13,47,2,6,92,2015,16,315000
2022-01,ANCHORVALE CRES,334B,13,67,3,2,93,2015,14,406000
2022-01,ANCHORVALE CRES,334A,13,67,3,2,93,2015,14,400000
2022-01,ANCHORVALE ST,331C,13,67,3,4,92,2015,16,420000
2022-01,COMPASSVALE CRES,286C,13,68,3,2,94,2017,14,395000
2022-01,COMPASSVALE CRES,286C,13,68,3,3,94,2017,14,405000
2022-01,COMPASSVALE CRES,289B,13,68,3,5,94,2017,14,433000
2022-01,COMPASSVALE LANE,209C,13,67,3,6,88,2011,16,418000
2022-01,COMPASSVALE LANE,211C,13,68,3,4,90,2013,16,410000
2022-01,FERNVALE LINK,467B,13,68,3,2,93,2016,16,382000
2022-01,FERNVALE LINK,414B,13,68,3,3,93,2016,16,410000
2022-01,FERNVALE LINK,467A,13,68,3,7,93,2016,16,408000
2022-01,FERNVALE LINK,414B,13,68,3,6,93,2016,16,412000
2022-01,FERNVALE LINK,414B,13,68,3,4,93,2016,16,400000
2022-01,FERNVALE RD,453A,13,67,3,8,92,2015,16,405000
2022-01,FERNVALE ST,472B,13,68,3,1,93,2016,16,350000
2022-01,RIVERVALE CRES,180B,13,67,3,5,92,2015,16,401888
2022-01,RIVERVALE CRES,180B,13,67,3,5,92,2015,16,410000
2022-01,RIVERVALE CRES,163C,13,68,3,5,94,2017,16,380000
2022-01,SENGKANG EAST AVE,281A,13,67,3,3,92,2015,14,430000
2022-01,ANCHORVALE CRES,336B,13,92,4,2,93,2015,14,500000
2022-01,ANCHORVALE DR,322A,13,86,4,4,79,2002,18,468000
2022-01,ANCHORVALE LINK,333A,13,92,4,6,92,2015,16,565000
2022-01,ANCHORVALE RD,326C,13,92,4,4,92,2015,14,540000
2022-01,ANCHORVALE RD,326B,13,92,4,1,92,2015,14,455000
2022-01,ANCHORVALE RD,317D,13,92,4,2,80,2003,14,435000
2022-01,ANCHORVALE RD,309D,13,95,4,3,79,2002,14,438000
2022-01,ANCHORVALE ST,331A,13,93,4,4,92,2015,16,498000
2022-01,ANCHORVALE ST,331C,13,92,4,5,92,2015,16,535000
2022-01,ANCHORVALE ST,331A,13,93,4,4,92,2015,16,525000
2022-01,ANCHORVALE ST,329A,13,92,4,5,92,2015,16,522500
2022-01,ANCHORVALE ST,329B,13,93,4,2,92,2015,16,489888
2022-01,COMPASSVALE BOW,274C,13,92,4,5,94,2017,16,642000
2022-01,COMPASSVALE BOW,265D,13,92,4,3,84,2007,14,550000
2022-01,COMPASSVALE BOW,266A,13,92,4,5,84,2007,14,600000
2022-01,COMPASSVALE BOW,278C,13,92,4,4,94,2017,16,622000
2022-01,COMPASSVALE BOW,274A,13,92,4,6,94,2017,16,640000
2022-01,COMPASSVALE CRES,286B,13,93,4,1,94,2017,14,500000
2022-01,COMPASSVALE CRES,287C,13,93,4,3,94,2017,14,520000
2022-01,COMPASSVALE CRES,286C,13,93,4,2,94,2017,14,518000
2022-01,COMPASSVALE CRES,288A,13,93,4,2,94,2017,14,520000
2022-01,COMPASSVALE CRES,288C,13,93,4,2,94,2017,14,516888
2022-01,COMPASSVALE CRES,294A,13,93,4,4,93,2016,16,525000
2022-01,COMPASSVALE CRES,294A,13,93,4,4,93,2016,16,535000
2022-01,COMPASSVALE CRES,286C,13,93,4,5,94,2017,14,573888
2022-01,COMPASSVALE CRES,294A,13,93,4,5,93,2016,16,538000
2022-01,COMPASSVALE CRES,288C,13,93,4,4,94,2017,14,542000
2022-01,COMPASSVALE CRES,287A,13,96,4,3,94,2017,14,570000
2022-01,COMPASSVALE CRES,290A,13,90,4,4,79,2002,16,460000
2022-01,COMPASSVALE CRES,288A,13,93,4,2,94,2017,14,528000
2022-01,COMPASSVALE CRES,293A,13,93,4,2,93,2016,16,506000
2022-01,COMPASSVALE CRES,289A,13,96,4,3,94,2017,14,560000
2022-01,COMPASSVALE DR,216A,13,92,4,5,94,2017,14,665000
2022-01,COMPASSVALE DR,212C,13,95,4,2,89,2012,14,470000
2022-01,COMPASSVALE DR,215B,13,92,4,2,94,2017,14,650000
2022-01,COMPASSVALE DR,212B,13,98,4,5,89,2012,14,521888
2022-01,COMPASSVALE DR,217C,13,92,4,3,94,2017,14,650000
2022-01,COMPASSVALE DR,217B,13,92,4,5,94,2017,14,660000
2022-01,COMPASSVALE DR,216B,13,92,4,2,94,2017,14,610000
2022-01,COMPASSVALE DR,217A,13,92,4,6,94,2017,14,655000
2022-01,COMPASSVALE DR,212B,13,98,4,3,89,2012,14,500000
2022-01,COMPASSVALE LANE,207A,13,92,4,6,82,2005,16,445000
2022-01,COMPASSVALE LANE,211C,13,93,4,4,90,2013,16,500000
2022-01,COMPASSVALE LANE,211A,13,95,4,6,90,2013,16,550000
2022-01,COMPASSVALE LANE,210A,13,93,4,3,90,2013,16,505000
2022-01,COMPASSVALE LANE,211D,13,95,4,5,90,2013,16,542800
2022-01,COMPASSVALE LANE,209A,13,92,4,6,88,2011,16,510000
2022-01,COMPASSVALE LINK,265B,13,92,4,5,85,2008,14,560000
2022-01,COMPASSVALE LINK,267B,13,90,4,4,83,2006,14,523000
2022-01,COMPASSVALE LINK,273D,13,90,4,4,86,2009,14,635000
2022-01,COMPASSVALE LINK,275A,13,90,4,1,86,2009,14,560000
2022-01,COMPASSVALE LINK,269A,13,90,4,4,83,2006,14,542000
2022-01,COMPASSVALE LINK,277A,13,90,4,2,86,2009,14,630000
2022-01,COMPASSVALE ST,291D,13,90,4,5,78,2001,16,440000
2022-01,COMPASSVALE ST,298D,13,94,4,6,78,2001,14,441000
2022-01,COMPASSVALE WALK,231,13,101,4,2,76,1999,16,460000
2022-01,COMPASSVALE WALK,237,13,100,4,4,76,1999,16,454500
2022-01,FERNVALE LANE,403A,13,93,4,5,81,2004,14,445000
2022-01,FERNVALE LINK,412B,13,95,4,3,81,2004,14,453000
2022-01,FERNVALE LINK,468C,13,93,4,6,93,2016,16,510000
2022-01,FERNVALE LINK,416C,13,93,4,4,93,2016,16,515000
2022-01,FERNVALE LINK,470A,13,93,4,9,93,2016,16,512000
2022-01,FERNVALE LINK,416A,13,93,4,5,93,2016,16,540000
2022-01,FERNVALE LINK,430D,13,92,4,5,92,2015,16,495000
2022-01,FERNVALE LINK,467B,13,93,4,7,93,2016,16,525000
2022-01,FERNVALE RD,410A,13,96,4,8,89,2012,14,512000
2022-01,FERNVALE RD,409B,13,95,4,6,82,2004,14,465000
2022-01,FERNVALE RD,436A,13,96,4,5,87,2010,16,498000
2022-01,FERNVALE RD,435C,13,94,4,2,90,2013,14,490000
2022-01,FERNVALE RD,443B,13,95,4,8,89,2012,16,535000
2022-01,FERNVALE RD,443A,13,95,4,7,89,2012,16,540000
2022-01,FERNVALE RD,445B,13,94,4,2,89,2012,16,470000
2022-01,FERNVALE RD,408C,13,95,4,6,82,2005,14,500000
2022-01,FERNVALE RD,434B,13,94,4,5,90,2013,14,535000
2022-01,FERNVALE RD,436C,13,96,4,2,87,2010,16,480000
2022-01,FERNVALE RD,453B,13,92,4,3,92,2015,16,500000
2022-01,FERNVALE RD,408B,13,95,4,1,81,2004,14,460000
2022-01,FERNVALE RD,410C,13,95,4,3,89,2012,14,495000
2022-01,FERNVALE RD,408B,13,95,4,5,81,2004,14,488000
2022-01,FERNVALE RD,409A,13,95,4,6,81,2004,14,488000
2022-01,FERNVALE ST,472C,13,93,4,8,93,2016,16,538000
2022-01,FERNVALE ST,471B,13,93,4,6,93,2016,16,517000
2022-01,FERNVALE ST,471B,13,93,4,1,93,2016,16,455000
2022-01,RIVERVALE CRES,156,13,90,4,5,83,2005,16,441888
2022-01,RIVERVALE CRES,163A,13,93,4,2,94,2017,16,468000
2022-01,RIVERVALE CRES,185D,13,87,4,3,78,2000,18,420000
2022-01,RIVERVALE CRES,180C,13,93,4,3,92,2015,16,440000
2022-01,RIVERVALE CRES,164A,13,93,4,5,94,2017,16,480000
2022-01,RIVERVALE CRES,162A,13,93,4,6,94,2017,16,519000
2022-01,RIVERVALE CRES,178B,13,93,4,4,92,2015,16,445000
2022-01,RIVERVALE DR,124B,13,91,4,2,76,1999,18,428000
2022-01,RIVERVALE ST,132,13,100,4,2,76,1999,16,433000
2022-01,RIVERVALE ST,133,13,100,4,5,76,1999,16,460000
2022-01,RIVERVALE WALK,105,13,104,4,5,76,1999,16,465000
2022-01,SENGKANG CTRL,272C,13,90,4,3,87,2009,14,635000
2022-01,SENGKANG CTRL,272B,13,90,4,3,87,2009,14,615000
2022-01,SENGKANG CTRL,270A,13,93,4,1,87,2010,14,485000
2022-01,SENGKANG CTRL,271C,13,93,4,6,87,2010,14,610000
2022-01,SENGKANG CTRL,272D,13,90,4,4,86,2009,14,610000
2022-01,SENGKANG EAST WAY,323B,13,90,4,3,79,2002,16,460888
2022-01,SENGKANG EAST WAY,122,13,91,4,6,77,2000,16,440000
2022-01,SENGKANG WEST AVE,438B,13,94,4,2,88,2011,16,465000
2022-01,SENGKANG WEST AVE,438B,13,94,4,6,88,2011,16,515000
2022-01,SENGKANG WEST WAY,432A,13,93,4,9,91,2014,16,520000
2022-01,SENGKANG WEST WAY,448A,13,92,4,6,91,2014,16,500000
2022-01,SENGKANG WEST WAY,469C,13,93,4,9,93,2016,16,500000
2022-01,ANCHORVALE DR,321B,13,110,5,5,79,2002,15,590000
2022-01,ANCHORVALE DR,319C,13,110,5,4,79,2002,15,545000
2022-01,ANCHORVALE LANE,311B,13,112,5,3,79,2002,14,505000
2022-01,ANCHORVALE LANE,312B,13,111,5,1,79,2002,14,450000
2022-01,ANCHORVALE LANE,311C,13,111,5,5,79,2002,14,495000
2022-01,ANCHORVALE LINK,318B,13,110,5,3,80,2003,14,490000
2022-01,ANCHORVALE LINK,302A,13,110,5,2,78,2001,15,492000
2022-01,ANCHORVALE LINK,333B,13,112,5,2,92,2015,15,620000
2022-01,ANCHORVALE LINK,316B,13,110,5,5,80,2003,14,580000
2022-01,ANCHORVALE RD,313C,13,110,5,2,80,2003,14,492888
2022-01,ANCHORVALE RD,313C,13,110,5,6,80,2003,14,555000
2022-01,ANCHORVALE RD,326B,13,113,5,2,92,2015,14,630000
2022-01,ANCHORVALE RD,313C,13,110,5,1,80,2003,14,500000
2022-01,ANCHORVALE RD,315B,13,110,5,2,80,2003,14,510000
2022-01,ANCHORVALE RD,307A,13,110,5,2,78,2001,15,478000
2022-01,ANCHORVALE RD,326D,13,112,5,3,92,2015,14,670000
2022-01,ANCHORVALE ST,331A,13,112,5,4,92,2015,15,595000
2022-01,ANCHORVALE ST,331A,13,112,5,5,92,2015,15,636888
2022-01,ANCHORVALE ST,331A,13,112,5,5,92,2015,15,655000
2022-01,COMPASSVALE BOW,274B,13,113,5,1,94,2017,15,705000
2022-01,COMPASSVALE BOW,278B,13,113,5,6,94,2017,15,745000
2022-01,COMPASSVALE CRES,287C,13,116,5,4,94,2017,14,660000
2022-01,COMPASSVALE CRES,293C,13,113,5,4,93,2016,15,666000
2022-01,COMPASSVALE CRES,286B,13,113,5,4,94,2017,14,668000
2022-01,COMPASSVALE CRES,287C,13,116,5,1,94,2017,14,630000
2022-01,COMPASSVALE CRES,293D,13,113,5,3,93,2016,15,650000
2022-01,COMPASSVALE CRES,295A,13,110,5,3,79,2002,15,478000
2022-01,COMPASSVALE CRES,286B,13,113,5,5,94,2017,14,688888
2022-01,COMPASSVALE CRES,287A,13,113,5,3,94,2017,14,678000
2022-01,COMPASSVALE CRES,286B,13,113,5,2,94,2017,14,640000
2022-01,COMPASSVALE CRES,288C,13,113,5,5,94,2017,14,708000
2022-01,COMPASSVALE CRES,293B,13,113,5,4,93,2016,15,655888
2022-01,COMPASSVALE CRES,293B,13,113,5,2,93,2016,15,625000
2022-01,COMPASSVALE DR,216B,13,112,5,4,94,2017,14,840000
2022-01,COMPASSVALE DR,216D,13,112,5,1,94,2017,14,725000
2022-01,COMPASSVALE DR,217C,13,112,5,2,94,2017,14,780888
2022-01,COMPASSVALE LINK,269D,13,110,5,3,83,2006,14,605000
2022-01,COMPASSVALE RD,245,13,116,5,3,77,2000,15,512000
2022-01,COMPASSVALE RD,258D,13,110,5,5,78,2001,15,568000
2022-01,COMPASSVALE RD,203B,13,110,5,2,78,2001,15,558888
2022-01,COMPASSVALE RD,258A,13,110,5,1,78,2001,15,540000
2022-01,COMPASSVALE RD,203C,13,110,5,5,78,2001,15,528000
2022-01,COMPASSVALE RD,258C,13,110,5,2,78,2001,15,560000
2022-01,COMPASSVALE ST,297A,13,113,5,3,78,2001,14,536000
2022-01,COMPASSVALE ST,298D,13,115,5,4,78,2001,14,560000
2022-01,COMPASSVALE ST,299A,13,113,5,2,78,2001,14,520000
2022-01,COMPASSVALE WALK,229,13,123,5,2,76,1999,15,530000
2022-01,FERNVALE LINK,430D,13,112,5,5,92,2015,15,660000
2022-01,FERNVALE LINK,416C,13,113,5,4,93,2016,15,640000
2022-01,FERNVALE LINK,430D,13,112,5,6,92,2015,15,658888
2022-01,FERNVALE LINK,440A,13,113,5,3,92,2015,15,610000
2022-01,FERNVALE RD,406C,13,110,5,1,82,2004,14,490000
2022-01,FERNVALE RD,408C,13,115,5,4,82,2005,14,588888
2022-01,FERNVALE RD,408B,13,115,5,5,81,2004,14,550000
2022-01,FERNVALE ST,471B,13,113,5,7,93,2016,15,623000
2022-01,RIVERVALE CRES,152,13,110,5,3,83,2005,15,520000
2022-01,RIVERVALE CRES,151,13,110,5,6,83,2005,15,548000
2022-01,RIVERVALE CRES,157A,13,110,5,5,80,2003,14,490000
2022-01,RIVERVALE CRES,163A,13,113,5,6,94,2017,15,610000
2022-01,RIVERVALE CRES,163A,13,113,5,1,94,2017,15,545000
2022-01,RIVERVALE CRES,163A,13,113,5,6,94,2017,15,605000
2022-01,RIVERVALE CRES,164A,13,113,5,2,94,2017,15,580000
2022-01,RIVERVALE CRES,162C,13,113,5,1,94,2017,15,550000
2022-01,RIVERVALE DR,121,13,110,5,5,77,2000,15,487000
2022-01,RIVERVALE DR,123D,13,115,5,3,76,1999,15,495000
2022-01,RIVERVALE DR,186A,13,110,5,3,78,2001,15,480000
2022-01,RIVERVALE DR,117C,13,115,5,4,77,2000,15,505000
2022-01,RIVERVALE DR,122E,13,110,5,5,77,2000,15,505000
2022-01,RIVERVALE DR,190B,13,115,5,4,77,2000,15,520000
2022-01,RIVERVALE DR,197,13,111,5,2,78,2001,15,500000
2022-01,RIVERVALE DR,121,13,110,5,3,77,2000,15,516000
2022-01,RIVERVALE DR,122D,13,110,5,6,77,2000,15,530000
2022-01,RIVERVALE DR,197,13,111,5,5,78,2001,15,505000
2022-01,RIVERVALE DR,123,13,115,5,4,76,1999,15,500000
2022-01,RIVERVALE WALK,106,13,124,5,6,76,1999,15,610000
2022-01,SENGKANG EAST AVE,282C,13,112,5,4,92,2015,14,800000
2022-01,SENGKANG EAST AVE,282B,13,112,5,2,92,2015,14,762000
2022-01,SENGKANG EAST WAY,121D,13,110,5,5,77,2000,15,491000
2022-01,SENGKANG EAST WAY,121C,13,110,5,6,77,2000,15,520000
2022-01,SENGKANG EAST WAY,260C,13,110,5,5,78,2001,15,595800
2022-01,SENGKANG WEST WAY,433B,13,113,5,7,91,2014,15,665000
2022-01,SENGKANG WEST WAY,469C,13,113,5,2,93,2016,15,540000
2022-01,SENGKANG WEST WAY,451A,13,111,5,5,92,2015,15,580000
2022-01,SENGKANG WEST WAY,451A,13,111,5,4,92,2015,15,580000
2022-01,ANCHORVALE LINK,316A,13,125,7,2,80,2003,14,628888
2022-01,COMPASSVALE DR,204D,13,130,7,2,78,2001,10,658000
2022-01,COMPASSVALE RD,203D,13,130,7,6,78,2001,10,710000
2022-01,COMPASSVALE ST,291C,13,125,7,1,78,2001,10,567000
2022-01,RIVERVALE CRES,147,13,135,7,4,76,1999,10,710000
2022-01,RIVERVALE DR,189A,13,131,7,3,77,2000,10,625000
2022-01,RIVERVALE DR,116A,13,129,7,1,77,2000,10,605000
2022-01,RIVERVALE ST,138,13,141,7,3,76,1999,10,680000
2022-01,SENGKANG EAST WAY,122C,13,131,7,3,77,2000,10,628000
2022-02,FERNVALE LINK,467A,13,47,2,7,93,2016,16,318888
2022-02,FERNVALE RD,441B,13,50,2,8,89,2012,16,310000
2022-02,SENGKANG WEST WAY,450B,13,46,2,8,91,2014,21,305000
2022-02,ANCHORVALE CRES,334A,13,67,3,2,92,2015,14,406000
2022-02,ANCHORVALE CRES,334A,13,67,3,5,92,2015,14,430000
2022-02,COMPASSVALE CRES,289B,13,68,3,2,94,2017,14,433000
2022-02,COMPASSVALE CRES,289B,13,68,3,5,94,2017,14,445000
2022-02,COMPASSVALE DR,215A,13,67,3,1,94,2017,14,440000
2022-02,COMPASSVALE DR,215A,13,68,3,1,94,2017,14,395000
2022-02,FERNVALE LINK,414B,13,68,3,7,93,2016,16,418000
2022-02,FERNVALE LINK,467B,13,68,3,3,93,2016,16,395000
2022-02,FERNVALE LINK,467B,13,68,3,7,93,2016,16,425000
2022-02,FERNVALE RD,445B,13,68,3,3,89,2012,16,395000
2022-02,FERNVALE RD,453D,13,67,3,7,92,2015,16,425000
2022-02,RIVERVALE CRES,164B,13,68,3,1,94,2017,16,375000
2022-02,SENGKANG WEST AVE,438A,13,69,3,7,88,2011,16,400000
2022-02,SENGKANG WEST WAY,448A,13,67,3,2,91,2014,16,382000
2022-02,ANCHORVALE CRES,334C,13,95,4,3,92,2015,14,525000
2022-02,ANCHORVALE CRES,334A,13,92,4,2,92,2015,14,490000
2022-02,ANCHORVALE LANE,311C,13,90,4,6,79,2002,14,455888
2022-02,ANCHORVALE LANE,311A,13,95,4,2,79,2002,14,415000
2022-02,ANCHORVALE LINK,303B,13,85,4,2,78,2001,18,410000
2022-02,ANCHORVALE LINK,333A,13,92,4,3,92,2015,16,550000
2022-02,ANCHORVALE LINK,303B,13,86,4,2,78,2001,18,425000
2022-02,ANCHORVALE RD,327C,13,92,4,2,92,2015,14,485000
2022-02,ANCHORVALE RD,309D,13,90,4,1,79,2002,14,438000
2022-02,ANCHORVALE ST,331A,13,93,4,5,92,2015,16,522000
2022-02,ANCHORVALE ST,331C,13,92,4,2,92,2015,16,475000
2022-02,COMPASSVALE BOW,274A,13,92,4,2,94,2017,16,595000
2022-02,COMPASSVALE BOW,278C,13,92,4,2,94,2017,16,595000
2022-02,COMPASSVALE CRES,286C,13,93,4,3,94,2017,14,570000
2022-02,COMPASSVALE CRES,289A,13,93,4,5,94,2017,14,570000
2022-02,COMPASSVALE CRES,286B,13,93,4,2,94,2017,14,523000
2022-02,COMPASSVALE CRES,296B,13,90,4,1,79,2002,16,428000
2022-02,COMPASSVALE CRES,287A,13,93,4,3,94,2017,14,535000
2022-02,COMPASSVALE CRES,293C,13,93,4,4,93,2016,16,550000
2022-02,COMPASSVALE CRES,289A,13,93,4,3,94,2017,14,580000
2022-02,COMPASSVALE CRES,286B,13,93,4,4,94,2017,14,545000
2022-02,COMPASSVALE CRES,293A,13,93,4,5,93,2016,16,562000
2022-02,COMPASSVALE CRES,289A,13,93,4,3,94,2017,14,535000
2022-02,COMPASSVALE CRES,288A,13,93,4,2,94,2017,14,528000
2022-02,COMPASSVALE CRES,287C,13,93,4,5,94,2017,14,560000
2022-02,COMPASSVALE CRES,288C,13,93,4,4,94,2017,14,550000
2022-02,COMPASSVALE DR,216D,13,92,4,2,94,2017,14,570000
2022-02,COMPASSVALE DR,215A,13,92,4,5,94,2017,14,630000
2022-02,COMPASSVALE DR,215B,13,92,4,4,94,2017,14,645888
2022-02,COMPASSVALE DR,215A,13,92,4,1,94,2017,14,540000
2022-02,COMPASSVALE DR,204A,13,90,4,6,77,2000,16,490000
2022-02,COMPASSVALE LANE,211A,13,93,4,3,90,2013,16,528000
2022-02,COMPASSVALE LANE,210A,13,93,4,2,90,2013,16,490000
2022-02,COMPASSVALE LANE,208B,13,92,4,5,88,2011,16,530000
2022-02,COMPASSVALE LINK,269D,13,90,4,5,83,2006,14,545000
2022-02,COMPASSVALE LINK,268D,13,91,4,6,83,2006,14,546888
